Timestamp,CPU_Usage(%),Memory_Usage(MB)
1727946179963,0,00,12,79
Timestamp,CPU_Usage(%),Memory_Usage(MB)
1727946420726,0,00,12,79
Timestamp,CPU_Usage(%),Memory_Usage(MB)
Timestamp,CPU_Usage(%),Memory_Usage(MB)
Timestamp,CPU_Usage(%),Memory_Usage(MB)
1731523696275,20,93,9,79
1731523697274,14,91,9,79
1731523698275,20,97,9,79
1731523699274,17,84,9,79
1731523700274,20,08,9,79
Timestamp,CPU_Usage(%),Memory_Usage(MB)
Timestamp,CPU_Usage(%),Memory_Usage(MB)
1731676094376,0,00,12,79
1731676095307,61,61,13,79
1731676096310,44,88,13,79
1731676097310,41,57,13,79
1731676098310,44,69,13,79
1731676099310,40,28,13,79
1731676100311,51,19,13,79
1731676101309,41,89,13,79
1731676102311,48,00,13,79
1731676103310,52,39,13,79
1731676104311,44,94,13,79
1731676105310,44,86,13,79
1731676106311,50,19,13,79
Timestamp,CPU_Usage(%),Memory_Usage(MB)
1731676126509,0,00,12,79
1731676127458,74,40,13,79
1731676128458,48,94,13,79
1731676129458,48,12,13,79
Timestamp,CPU_Usage(%),Memory_Usage(MB)
1731676716047,0,00,12,79
1731676717000,25,30,13,79
1731676718000,7,01,13,79
1731676718997,10,05,13,79
1731676719997,4,74,13,79
1731676721003,8,48,13,79
1731676721994,10,00,13,79
1731676722998,30,91,13,79
1731676724001,15,04,13,79
1731676724994,19,14,13,79
1731676726002,17,43,13,79
1731676727001,19,85,13,79
1731676728002,15,56,13,79
1731676728996,18,25,13,79
1731676730004,12,56,13,79
1731676730995,20,15,13,79
1731676732003,58,13,13,79
1731676733000,17,57,13,79
Timestamp,CPU_Usage(%),Memory_Usage(MB)
1731676776540,0,00,10,79
1731676777519,12,72,10,79
1731676778518,13,30,10,79
Timestamp,CPU_Usage(%),Memory_Usage(MB)
1731678609176,0,00,10,79
1731678610149,10,05,10,79
1731678611146,9,14,10,79
1731678612145,5,27,10,79
1731678613145,8,42,10,79
1731678614149,4,60,10,79
1731678615148,7,63,10,79
1731678616146,3,91,10,79
1731678617150,9,45,10,79
1731678618152,20,18,10,79
1731678619149,21,26,10,79
1731678620146,16,90,10,79
1731678621149,9,08,10,79
1731678622148,8,03,10,79
1731678623149,12,58,10,79
1731678624148,5,51,10,79
1731678625146,7,02,10,79
1731678626149,3,88,10,79
1731678627150,8,34,10,79
1731678628149,6,03,10,79
1731678629145,6,15,10,79
1731678630147,6,62,10,79
1731678631147,6,41,10,79
1731678632147,7,14,10,79
1731678633147,4,74,10,79
1731678634147,7,88,10,79
1731678635145,4,89,10,79
1731678636145,10,79,10,79
1731678637148,5,26,10,79
1731678638152,9,46,11,79
1731678639148,6,28,11,79
1731678640147,7,90,11,79
1731678641144,5,79,11,79
1731678642145,7,60,11,79
1731678643148,4,01,11,79
1731678644148,7,14,11,79
1731678645145,5,40,11,79
1731678646148,6,75,11,79
1731678647148,5,37,11,79
1731678648147,6,65,11,79
1731678649145,6,90,11,79
1731678650142,8,32,11,79
1731678651149,6,44,11,79
1731678652150,20,48,11,79
1731678653147,8,91,11,79
1731678654147,4,27,11,79
1731678655148,9,75,11,79
1731678656145,4,64,11,79
1731678657145,8,53,11,79
1731678658147,4,61,11,79
1731678659147,8,42,11,79
1731678660144,7,01,11,79
1731678661146,8,77,11,79
1731678662147,5,61,11,79
1731678663147,6,90,11,79
1731678664147,4,39,11,79
1731678665147,16,44,11,79
1731678666151,9,98,11,79
1731678667148,9,07,11,79
1731678668149,4,88,11,79
1731678669147,9,63,11,79
1731678670148,5,64,11,79
1731678671145,6,02,11,79
1731678672150,6,75,11,79
1731678673148,4,88,11,79
1731678674145,7,16,11,79
1731678675147,5,75,11,79
1731678676146,8,53,11,79
1731678677147,6,98,11,79
1731678678147,7,29,11,79
1731678679145,5,77,11,79
1731678680145,6,85,11,79
1731678681147,6,51,11,79
1731678682145,11,32,11,79
1731678683143,5,01,11,79
1731678684145,19,70,11,79
1731678685145,27,07,11,79
1731678686145,33,50,11,79
1731678687146,38,14,11,79
1731678688145,50,75,11,79
1731678689142,50,88,11,79
1731678690143,44,86,11,79
1731678691146,36,18,11,79
1731678692141,49,87,11,79
1731678693147,50,56,11,79
1731678694147,54,19,11,79
1731678695148,61,43,11,79
1731678696147,57,18,11,79
1731678697147,62,72,11,79
1731678698146,42,86,11,79
1731678699145,46,17,11,79
1731678700142,42,46,11,79
1731678701147,50,38,11,79
1731678702145,57,07,11,79
1731678703145,53,52,11,79
1731678704145,47,25,11,79
1731678705151,44,25,11,79
1731678706147,43,27,11,79
1731678707147,36,39,11,79
1731678708144,32,62,11,79
1731678709146,18,52,11,79
1731678710142,25,44,11,79
1731678711143,17,85,11,79
1731678712151,50,25,11,79
1731678713143,20,15,11,79
1731678714144,26,26,11,79
1731678715145,18,27,11,79
1731678716142,29,49,11,79
1731678717142,20,88,11,79
1731678718143,27,86,11,79
1731678719145,29,46,11,79
1731678720153,44,17,11,79
1731678721144,38,51,11,79
1731678722143,31,91,11,79
1731678723148,14,09,11,79
1731678724144,8,25,11,79
1731678725143,16,23,11,79
1731678726149,15,77,11,79
1731678727152,20,35,11,79
1731678728146,8,63,11,79
1731678729146,27,43,11,79
Timestamp,CPU_Usage(%),Memory_Usage(MB)
1731678820633,0,00,10,79
1731678821568,22,25,10,79
1731678822581,23,60,10,79
1731678823565,20,23,10,79
1731678824563,21,60,10,79
1731678825562,23,62,10,79
1731678826563,22,53,10,79
1731678827564,30,38,10,79
1731678828562,25,98,10,79
1731678829568,28,09,10,79
1731678830565,23,00,10,79
1731678831564,36,65,10,79
1731678832563,34,09,10,79
1731678833566,45,82,10,79
1731678834562,17,40,10,79
1731678835562,23,03,10,79
1731678836567,22,44,10,79
1731678837563,26,73,10,79
1731678838570,17,31,10,79
1731678839568,20,65,10,79
1731678840565,18,44,10,79
1731678841564,28,27,10,79
1731678842563,28,07,10,79
1731678843562,32,08,10,79
1731678844562,19,52,10,79
1731678845559,21,64,10,79
1731678846565,21,39,10,79
1731678847563,23,37,10,79
1731678848566,24,34,10,79
1731678849565,29,50,11,79
1731678850564,46,58,11,79
1731678851564,19,09,11,79
1731678852564,27,34,11,79
1731678853563,32,58,11,79
1731678854563,25,35,11,79
1731678855564,17,77,11,79
1731678856563,22,53,11,79
1731678857563,19,47,11,79
1731678858560,25,12,11,79
1731678859564,21,05,11,79
1731678860564,26,42,11,79
1731678861564,24,81,11,79
1731678862563,28,39,11,79
1731678863565,25,00,11,79
1731678864564,27,75,11,79
1731678865559,38,18,11,79
1731678866559,38,72,11,79
1731678867564,22,10,11,79
1731678868560,24,34,11,79
1731678869566,29,64,11,79
1731678870564,26,38,11,79
1731678871565,25,78,11,79
1731678872563,22,21,11,79
1731678873575,28,62,11,79
1731678874566,29,06,11,79
1731678875563,27,62,11,79
1731678876560,22,64,11,79
1731678877564,27,75,11,79
1731678878560,24,09,11,79
1731678879566,24,78,11,79
1731678880563,25,41,11,79
1731678881568,35,63,11,79
1731678882564,27,85,11,79
1731678883566,51,77,11,79
1731678884564,23,00,11,79
1731678885562,23,24,11,79
1731678886563,21,53,11,79
1731678887564,19,02,11,79
1731678888564,22,68,11,79
1731678889564,21,28,11,79
1731678890562,23,31,11,79
1731678891569,31,37,11,79
1731678892563,43,25,11,79
1731678893560,51,32,11,79
1731678894560,51,25,11,79
1731678895563,33,83,11,79
1731678896563,33,84,11,79
1731678897564,24,91,11,79
1731678898563,27,64,11,79
1731678899562,40,48,11,79
1731678900564,40,78,11,79
1731678901563,32,75,11,79
1731678902564,29,22,11,79
1731678903563,19,95,11,79
1731678904564,25,60,11,79
1731678905562,23,30,11,79
1731678906563,21,45,11,79
1731678907564,20,53,11,79
1731678908559,18,42,11,79
1731678909564,21,90,11,79
1731678910560,21,59,11,79
1731678911563,28,55,11,79
1731678912563,37,01,11,79
1731678913565,48,87,11,79
1731678914564,49,81,11,79
1731678915563,33,42,11,79
1731678916560,23,33,11,79
1731678917563,30,04,11,79
1731678918563,28,72,11,79
1731678919563,30,58,11,79
1731678920563,21,78,11,79
1731678921563,28,16,11,79
1731678922563,33,58,11,79
1731678923565,29,25,11,79
1731678924559,25,00,11,79
1731678925562,29,09,11,79
1731678926563,26,53,11,79
1731678927563,21,76,11,79
1731678928563,29,82,11,79
1731678929562,33,08,11,79
1731678930563,65,45,11,79
1731678931563,25,28,11,79
1731678932558,26,60,11,79
1731678933564,20,22,11,79
1731678934562,25,91,11,79
1731678935563,23,81,11,79
1731678936563,33,17,11,79
1731678937565,23,09,11,79
1731678938558,21,19,11,79
1731678939561,19,58,11,79
1731678940563,27,63,11,79
Timestamp,CPU_Usage(%),Memory_Usage(MB)
1731679205673,0,00,12,79
1731679206644,54,02,13,79
1731679207649,27,03,13,79
1731679208650,19,93,13,79
1731679209647,25,75,13,79
1731679210642,23,17,13,79
1731679211645,30,24,13,79
Timestamp,CPU_Usage(%),Memory_Usage(MB)
1731679243194,0,00,12,79
1731679244166,43,86,13,79
1731679245170,25,40,13,79
1731679246170,32,04,13,79
1731679247170,37,48,13,79
1731679248171,28,27,13,79
1731679249170,32,83,13,79
1731679250169,30,74,13,79
1731679251173,40,57,13,79
1731679252173,50,95,13,79
1731679253170,33,08,13,79
1731679254169,32,25,13,79
1731679255171,33,96,13,79
1731679256170,31,78,13,79
1731679257174,30,13,13,79
1731679258173,31,78,13,79
1731679259166,26,62,13,79
1731679260170,31,27,13,79
1731679261170,24,84,13,79
1731679262171,28,29,13,79
1731679263170,22,26,13,79
1731679264168,26,10,13,79
1731679265169,24,69,13,79
1731679266167,34,80,13,79
1731679267167,25,16,13,79
1731679268167,33,63,13,79
1731679269169,33,58,13,79
1731679270169,44,19,13,79
Timestamp,CPU_Usage(%),Memory_Usage(MB)
1731679272756,0,00,12,79
1731679273737,35,67,13,79
1731679274735,22,24,13,79
1731679275734,19,45,13,79
1731679276733,23,12,13,79
1731679277739,27,68,13,79
1731679278735,22,90,13,79
1731679279735,17,44,13,79
1731679280735,34,17,13,79
1731679281734,27,82,13,79
1731679282736,29,20,13,79
1731679283734,24,59,13,79
1731679284738,27,76,13,79
1731679285733,24,09,13,79
1731679286746,36,02,13,79
1731679287735,31,47,13,79
1731679288735,22,35,13,79
1731679289737,22,00,13,79
1731679290735,17,36,13,79
1731679291732,25,88,13,79
1731679292735,17,75,13,79
1731679293734,29,20,13,79
1731679294735,25,63,13,79
1731679295739,31,92,13,79
1731679296734,28,25,13,79
1731679297735,32,87,13,79
1731679298734,26,53,13,79
1731679299734,27,89,13,79
1731679300735,19,45,13,79
1731679301734,23,81,13,79
1731679302736,27,00,13,79
1731679303736,45,28,13,79
1731679304731,21,31,13,79
1731679305733,25,35,13,79
1731679306735,22,54,13,79
1731679307735,26,63,13,79
1731679308734,22,60,13,79
1731679309733,17,92,13,79
1731679310734,22,31,13,79
1731679311739,32,79,13,79
1731679312734,35,57,13,79
1731679313735,20,57,13,79
1731679314733,23,31,13,79
1731679315735,19,15,13,79
1731679316737,22,53,13,79
1731679317735,17,94,13,79
1731679318734,23,50,13,79
1731679319736,19,75,13,79
1731679320735,23,87,13,79
1731679321735,24,41,13,79
1731679322735,24,06,13,79
1731679323737,20,05,13,79
1731679324734,22,42,13,79
1731679325735,18,75,13,79
1731679326732,25,38,13,79
1731679327734,22,22,13,79
1731679328735,27,17,13,79
1731679329736,33,75,13,79
1731679330734,36,09,13,79
1731679331733,32,16,13,79
1731679332730,28,00,13,79
